table_name,field_name,size,data_element,description,logical_delete_flag,released_at
CPFPATGROUPSG,Department,4,B0717B,Service Group code or ALL,,3.0
CPFPATGROUPSG,PatientGrouping,,,,,3.0
CPFREQUENCYMF,DefaultFrequency,3,C8028,,0,4.0
CPFREQUENCYMF,FreqLongDesc,12,C8029,,0,4.0
CPFREQUENCYMF,FreqShortDesc,6,C8030,,0,4.0
CPFREQUENCYMF,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
CPFREQUENCYMF,Occurrences,4,C8341,,0,4.0
CPFREQUENCYMF,PerDay,2,C8342,,0,4.0
CPFSECURITY,ClinicianDiaryOptions,74,A4701,,,1.0
CPFSECURITY,CpsClinicomSecProfAskToCpsUpdatesint,1,A3869A,,,1.0
CPFSECURITY,CpsSecurityProfileAccessToTreatmentCaseloads,1,A7341A,,,1.0
CPFSECURITY,Description,30,A7550,,,1.0
CPFSECURITY,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
CPFSECURITY,ProcessCpsUpdates,3,A3869,,,1.0
CPFSECURITY,ProfileCode,4,A7524,,,1.0
CPFSECURITY,TreatmentCaseloadAccess,3,A7341,,,1.0
CPFSECURITYPROFILE,CpsFunctionCodeInternal,2,A7551A,,,1.0
CPFSECURITYPROFILE,Function,3,A7551,,,1.0
CPFSECURITYPROFILE,ProfileCode,,,,,1.0
CPFSECURITYPROFILE,TreatCase,3,A7341,,0,4.0
CPFSECURITYPROFILESG,CpsServiceGroupViewOnlyFlag,1,A7552,,,1.0
CPFSECURITYPROFILESG,Department,4,B0717B,Service Group code or ALL,,1.0
CPFSECURITYPROFILESG,ProfileCode,,,,,1.0
CPFSERVICEGROUPS,Applications,17,A7722,,,1.0
CPFSERVICEGROUPS,ApplicationsInt,1,A7722A,,,1.0
CPFSERVICEGROUPS,AutoCloseEpisode,3,A7516,,,1.0
CPFSERVICEGROUPS,Category,4,A7503,,,1.0
CPFSERVICEGROUPS,Deleted,1,A0463,,,1.0
CPFSERVICEGROUPS,Department,4,B0717B,,,1.0
CPFSERVICEGROUPS,Description,20,B0664,,,1.0
CPFSERVICEGROUPS,ElapsedPeriod,3,A7517,,,1.0
CPFSERVICEGROUPS,HospitalCode,4,A0001A,,,1.0
CPFSERVICEGROUPS,ProfGroup,12,A7748,,,1.0
CPFSERVICEGROUPS,ProfGroupInt,2,A7748A,,,1.0
CPFSERVICEGROUPS,Provider,4,C7015,,,1.0
CPFSERVICEGROUPS,ServiceTypeReferredTo,2,R2654,Service Type Rerred To,0,4.5.
CPFSEVERITY,Description,20,A7509,,,1.0
CPFSEVERITY,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
CPFSEVERITY,Severity,4,A7508,,,1.0
CPFSGCATEGORIES,Description,20,A7504,,,1.0
CPFSGCATEGORIES,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
CPFSGCATEGORIES,ServiceCategory,4,A7503,,,1.0
CPFTEAMS,Description,30,A7515,,,1.0
CPFTEAMS,LocalityCode,4,A7512,,,1.0
CPFTEAMS,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
CPFTEAMS,TeamCode,4,A7514,,,1.0
CPFTREATCASE,CaseloadCode,6,A7343,,,3.0
CPFTREATCASE,Description,30,A7344,,,3.0
CPFTREATCASE,MfRecStsInd,1,A0463,Logical Delete Indicator,,3.0
CPFTREATCASESG,CaseloadCode,,,,,3.0
CPFTREATCASESG,Department,4,B0717B,Service Group code or ALL,,3.0
CPGOALINTCDMF,GoalCode,5,C8047,,0,4.0
CPGOALINTCDMF,GpsRgSeqNo,4,B0806,sequence number of intervention within goal,0,4.0
CPGOALINTCDMF,InterventionCode,5,C8026,,0,4.0
CPGOALMF,Applications,17,A7722,,0,4.0
CPGOALMF,GoalCode,5,C8047,,0,4.0
CPGOALMF,GoalDesc,60,C8049,,0,4.0
CPGOALMF,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
CPGOALMF,Modules,1,A7722A,,0,4.0
CPGOALMF,ReviewDays,2,C8050,,0,4.0
CPOTHERCONTACT,ContactDatetimeInt,12,,Format CCYYMMDDHHMM,,3.4
CPOTHERCONTACT,CpsPatientContactOtherServiceGroupClinician,8,A7930,,,1.0
CPOTHERCONTACT,DummyDeF0rLrMapping,1,F1214,,,1.0
CPOTHERCONTACT,EpisodeNumber,9,A7568,,,1.0
CPOTHERCONTACT,InternalPatientNumber,9,A0142,,,1.0
CPPROBLEMGOALMF,GoalCode,5,C8186,,0,4.0
CPPROBLEMGOALMF,GoalDesc,60,C8049,,0,4.0
CPPROBLEMGOALMF,ProblemCode,5,,,0,4.0
CPPROBLEMMF,Applications,17,A7722,,0,4.0
CPPROBLEMMF,Description,60,C8058,,0,4.0
CPPROBLEMMF,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
CPPROBLEMMF,Modules,1,A7722A,,0,4.0
CPPROBLEMMF,PrimeADLCode,5,C8079,,0,4.0
CPPROBLEMMF,PrimeADLDesc,30,C8041P,,0,4.0
CPPROBLEMMF,ProblemCode,5,C8044,,0,4.0
CPPROBLEMMF,SecondaryADLCode1,5,C0899,,0,4.0
CPPROBLEMMF,SecondaryADLCode1Desc,30,C0930,,0,4.0
CPPROBLEMMF,SecondaryADLCode2,5,C0900,,0,4.0
CPPROBLEMMF,SecondaryADLCode2Desc,30,C0931,,0,4.0
CPPROBLEMSGMF,ProblemCode,5,,,0,4.0
CPPROBLEMSGMF,ServiceGroupDesc,20,B0664,,0,4.0
CPPROBLEMSGMF,ServiceGroups,4,A4683,,0,4.0
CPPTCONTACT,ActualContactDate,10,A3045B,,,1.0
CPPTCONTACT,ActualContactDtTmInt,12,A4300A,Format CCYYMMDDHHMM,,1.0
CPPTCONTACT,ActualContactTime,10,A3045C,,,1.0
CPPTCONTACT,ApptAttendanceCode,4,A1295,ATT/DNA/CND/CNW/NATT/SATT/WLK,,1.0
CPPTCONTACT,CodingStatus,1,A4747,,,1.0
CPPTCONTACT,ConsultationMediumUsed,2,R2668,Consultation Medium Used,0,4.5.
CPPTCONTACT,ContactDate,10,A3045,,,1.0
CPPTCONTACT,ContactDatetimeInt,12,A7568,Scheduled Date/time - Format CCYYMMDDHHMM,,3.4
CPPTCONTACT,ContactTime,10,A3045A,,,1.0
CPPTCONTACT,ContractID,6,C7071,,,1.0
CPPTCONTACT,CpsPrimaryContactDiagnosisOutcome,4,A8260,,,3.4
CPPTCONTACT,Duration,5,A7729,,,1.0
CPPTCONTACT,EpisodeNumber,9,A0142,,,1.0
CPPTCONTACT,InitialContact,3,A7082,,,3.0
CPPTCONTACT,InternalPatientNumber,9,A0000,,,1.0
CPPTCONTACT,LocationCode,6,A7727,,,1.0
CPPTCONTACT,LocationDescription,30,A7559,,,1.0
CPPTCONTACT,Maternity,4,A7915,,,1.0
CPPTCONTACT,Originator,8,A4622,,,1.0
CPPTCONTACT,PatientCategory,3,A7774,,,1.0
CPPTCONTACT,PatientStatus,3,A4621,AE/DC/IP/OP/OTH,,1.0
CPPTCONTACT,PrimaryClinician,10,A7766,,,1.0
CPPTCONTACT,PrimaryOutcome,4,A7926,,,1.0
CPPTCONTACT,PrimDiag,4,A7741,,,1.0
CPPTCONTACT,PrimDiagSeverity,4,A7757,,,1.0
CPPTCONTACT,ProgOfCare,1,A7385,,0,4.0
CPPTCONTACT,ProgOfCareDesc,25,A7385B,,0,4.0
CPPTCONTACT,ServiceGroup,4,A7759,,,1.0
CPPTCONTACT,SubsDiag,4,A8261,,,1.0
CPPTCONTACT,SubsOutcome,4,A8263,,,1.0
CPPTCONTACT,SubsSeverity,4,A8262,,,1.0
CPPTCONTACT,TypeOfContact,12,A7569,,,1.0
CPPTCONTACTNOTES,ContactDatetimeInt,12,A7568,Format CCYYMMDDHHMM,,3.4
CPPTCONTACTNOTES,ContactNotes,60,A4635,,,1.0
CPPTCONTACTNOTES,CpsPatientContactTreatmentNotesLineCount,2,A4634,,,1.0
CPPTCONTACTNOTES,EpisodeNumber,9,A0142,,,1.0
CPPTCONTACTNOTES,InternalPatientNumber,9,A0000,,,1.0
CPREFDISCH,DischargeDate,12,A7782A,,,1.0
CPREFDISCH,DischargeLetterIssuedDate,10,R2664,Discharge Letter Issued Date,0,4.5.
CPREFDISCH,DischargeLetterIssuedDateInt,8,R2684,Discharge Letter Issued Date Internal,0,4.5.
CPREFDISCH,DischargeTime,10,A3045B,,0,4.0
CPREFDISCH,EpisodeNumber,9,A0142,,,1.0
CPREFDISCH,InternalDischargeDT,10,A3045,,0,4.0
CPREFDISCH,InternalPatientNumber,9,A0000,,,1.0
CPREFDISCH,OutcomeDischarge,4,A8309,,,1.0
CPREFDISCH,PrimDiag,4,A7784,,,1.0
CPREFDISCH,PrimOutcome,4,A7785,,,1.0
CPREFDISCH,PrimSeverity,4,A8267,,,1.0
CPREFDISCH,Reason,4,A7783,,,1.0
CPREFDISCH,SubsDiag,4,A8254,,,1.0
CPREFDISCH,SubsOutcome,4,A8256,,,1.0
CPREFDISCH,SubsSeverity,4,A8255,,,1.0
CPSCPADLPROB,ActualPotential,1,C8099,,0,4.0
CPSCPADLPROB,ADLCode,5,C8101,,0,4.0
CPSCPADLPROB,CarePlan,5,A7338,,0,4.0
CPSCPADLPROB,EpisodeNumber,9,A0142,,0,4.0
CPSCPADLPROB,InternalPatientNumber,9,A0000,,0,4.0
CPSCPADLPROB,P,3,C8086,Problem sequence number,0,4.0
CPSCPADLPROB,Problem,5,C8087,,0,4.0
CPSCPADLPROB,ProblemComment,48,C8088,,0,4.0
CPSCPADLPROB,ProblemDate,10,A3045A,,0,4.0
CPSCPADLPROB,ProblemDateInt,12,C8090A,,0,4.0
CPSCPADLPROB,ProblemDateTime,10,A3045,,0,4.0
CPSCPADLPROB,ProblemTime,10,A3045B,,0,4.0
CPSCPADLPROBGOAL,EpisodeNumber,9,A0142,,0,4.0
CPSCPADLPROBGOAL,G,2,C8105,Goal sequence number,0,4.0
CPSCPADLPROBGOAL,GoalCode,5,C8106,,0,4.0
CPSCPADLPROBGOAL,GoalComment,48,C8107,,0,4.0
CPSCPADLPROBGOAL,GoalDate,10,A3045B,,0,4.0
CPSCPADLPROBGOAL,GoalDateTimeInt,12,C8109A,,0,4.0
CPSCPADLPROBGOAL,InternalPatientNumber,9,A0000,,0,4.0
CPSCPADLPROBGOAL,P,3,C8086,Problem sequence number,0,4.0
CPSCPADLPROBGOAL,ReviewDate,10,A3045A,,0,4.0
CPSCPADLPROBGOAL,ReviewDateTimeInt,12,C8108A,,0,4.0
CPSCPADLPROBGOALINTERV,EpisodeNumber,9,A0142,,0,4.0
CPSCPADLPROBGOALINTERV,Frequency,3,C8127,,0,4.0
CPSCPADLPROBGOALINTERV,G,2,C8105,Goal sequence number,0,4.0
CPSCPADLPROBGOALINTERV,Grade,1,C7595,,0,4.0
CPSCPADLPROBGOALINTERV,InternalPatientNumber,9,A0000,,0,4.0
CPSCPADLPROBGOALINTERV,IntervComment,48,C8126,,0,4.0
CPSCPADLPROBGOALINTERV,Intervention,5,C8125,,0,4.0
CPSCPADLPROBGOALINTERV,NrsPatientInterventionSequenceNumber,2,C8123,Sequence Number of intervention within goal,0,4.0
CPSCPADLPROBGOALINTERV,P,3,C8086,Problem sequence number,0,4.0
CPSCPADLPROBGOALINTERV,StartDate,10,A3045A,,0,4.0
CPSCPADLPROBGOALINTERV,StartDateTime,10,A3045,,0,4.0
CPSCPADLPROBGOALINTERV,StartDateTimeInt,12,C8128A,,0,4.0
CPSCPADLPROBGOALINTERV,StartTime,10,A3045B,,0,4.0
CPSECCONTDIAG,ContactDatetimeInt,12,,Format CCYYMMDDHHMM,,3.4
CPSECCONTDIAG,CpsSecondaryContactDiagnosisCode,4,A8264,,,1.0
CPSECCONTDIAG,CpsSecondaryContactDiagnosisOutcome,4,A8266,,,1.0
CPSECCONTDIAG,CpsSecondaryContactDiagnosisSequenceNum,1,A8270,,,1.0
CPSECCONTDIAG,CpsSecondaryContactDiagnosisSeverity,4,A8265,,,1.0
CPSECCONTDIAG,EpisodeNumber,9,A7568,,,1.0
CPSECCONTDIAG,InternalPatientNumber,9,A0142,,,1.0
CPSECEPIDISCHDIAG,CpsSecondaryDischargeDiagnosisSequenceNum,1,A8269,,,1.0
CPSECEPIDISCHDIAG,CpsSecondaryEpsDischargeDiagnosisCode,4,A8257,,,1.0
CPSECEPIDISCHDIAG,CpsSecondaryEpsDischargeDiagnosisOutcome,4,A8259,,,1.0
CPSECEPIDISCHDIAG,CpsSecondaryEpsDischargeDiagnosisSeverity,4,A8258,,,1.0
CPSECEPIDISCHDIAG,EpisodeNumber,,,,,1.0
CPSECEPIDISCHDIAG,InternalPatientNumber,9,A0142,,,1.0
CPSECEPISDIAG,CpsSecondaryEpsDiagnosisCode,4,A8251,,,1.0
CPSECEPISDIAG,CpsSecondaryEpsDiagnosisPredictedOutcome,4,A8253,,,1.0
CPSECEPISDIAG,CpsSecondaryEpsDiagnosisSequenceNum,1,A8268,,,1.0
CPSECEPISDIAG,CpsSecondaryEpsDiagnosisSeverity,4,A8252,,,1.0
CPSECEPISDIAG,EpisodeNumber,,,,,1.0
CPSECEPISDIAG,InternalPatientNumber,9,A0142,,,1.0
CPSGASSESSMENT,Applications,17,A7722,,,1.0
CPSGASSESSMENT,AssessmentDesc,30,C7752,,0,4.2
CPSGASSESSMENT,Code,5,C7751,,,1.0
CPSGASSESSMENT,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
CPSGASSESSMENT,Modules,1,A7722A,,,1.0
CPSGCONTACTINDEX,ContactDatetimeInt,12,A7568,Scheduled Date/Time - Format CCYYMMDDHHMM,,3.4
CPSGCONTACTINDEX,DummyDeF0rLrMapping,1,F1214,,,1.0
CPSGCONTACTINDEX,EpisodeNumber,9,A0142,,,1.0
CPSGCONTACTINDEX,InternalPatientNumber,9,A0000,,,1.0
CPSGCONTACTINDEX,ServiceGroup,4,A7759,,,1.0
CPSGREFERRAL,Casenote,14,A7726,,,1.0
CPSGREFERRAL,CasenoteInt,14,A7726A,,,1.0
CPSGREFERRAL,Category,3,A7774,,,1.0
CPSGREFERRAL,ClinicalCategory,4,A6087,,,1.0
CPSGREFERRAL,DiagComment1,60,A7779,,,1.0
CPSGREFERRAL,DiagComment2,60,A3710,,,1.0
CPSGREFERRAL,Disabled,3,A8048,,,1.0
CPSGREFERRAL,DisabledInt,1,A8048A,,,1.0
CPSGREFERRAL,DischargeDate,10,A3045B,,,1.0
CPSGREFERRAL,DischargeDtTmInt,12,A7782A,Format CCYYMMDDHHMM,,1.0
CPSGREFERRAL,DischargeReason,4,A7783,,,1.0
CPSGREFERRAL,DischargeTime,10,A3045C,,,1.0
CPSGREFERRAL,Edc,10,C1151,,0,4.2
CPSGREFERRAL,EdcInternal,10,C1151A,,0,4.2
CPSGREFERRAL,EpisodeNumber,9,A0142,,,1.0
CPSGREFERRAL,InternalPatientNumber,9,A0000,,,1.0
CPSGREFERRAL,LeadClinician,8,A7651,,,1.0
CPSGREFERRAL,NotUsed,10,A3132,,,1.0
CPSGREFERRAL,Outcome,4,A7781,,,1.0
CPSGREFERRAL,PatientGrouping,4,A6094,,,1.0
CPSGREFERRAL,PredictedOutcomeOfReferral,4,A8306,,,1.0
CPSGREFERRAL,PrimDiag,4,A7776,,,1.0
CPSGREFERRAL,PrimDiagOutcome,4,A7778,,,1.0
CPSGREFERRAL,PrimDiagSeverity,4,A7777,,,1.0
CPSGREFERRAL,Priority,9,A7775,,,1.0
CPSGREFERRAL,PriorityInt,2,A7775A,,,1.0
CPSGREFERRAL,RefDtTmInt,12,A7760A,Referral Date/time - Format CCYYMMDDHHMM,,1.0
CPSGREFERRAL,ReferralDate,10,A3045,,,1.0
CPSGREFERRAL,ReferralPriority,7,A4666,,,1.0
CPSGREFERRAL,ReferralTime,10,A3045A,,,1.0
CPSGREFERRAL,ReferrerId,8,R2821,5.1,0,5.1
CPSGREFERRAL,ReferrerName,35,A4625,,,1.0
CPSGREFERRAL,ReferrerSpecialty,4,R2810,5.1,0,5.1
CPSGREFERRAL,ReferrerType,3,C4454,5.1,0,5.1
CPSGREFERRAL,ReturnPeriod,2,A6099,,,1.0
CPSGREFERRAL,ServGroup,4,A7759,,,1.0
CPSGREFERRAL,Source,3,A7772,,,1.0
CPSGREFERRAL,Status,9,A7758,"SG if Active, SG DSCH if Discharged",,1.0
CPSGREFERRAL,StatusInt,2,A7758A,,,1.0
CPSGREFERRAL,SubsDiag,4,A8248,,,1.0
CPSGREFERRAL,SubsDiagOutcome,4,A8256,,,1.0
CPSGREFERRAL,SubsDiagSeverity,4,A8249,,,1.0
CPSGREFERRAL,SubsidOutcome,4,A8250,,,1.0
CPSGREFERRAL,Timeslot,3,A6073,,,1.0
CPSGREFERRAL,Type,11,A7773,,,1.0
CPSGREFERRAL,TypeInt,1,A7773A,,,1.0
CPSGREFTREATGRPS,Description,30,A7344,,,3.0
CPSGREFTREATGRPS,EpisodeNumber,,,,,3.0
CPSGREFTREATGRPS,InternalPatientNumber,9,A0142,,,3.0
CPSGREFTREATGRPS,SeqNo,30,F1133,,,3.0
CPSGREFTREATGRPS,TreatmentCaseloads,6,A7347,,,3.0
CPSHOLDING,CpsBarCodePrefix,5,A7655,,,1.0
CPSHOLDING,CpsDataElementTypeInternal,2,A7655A,,,1.0
CPSHOLDING,CpsHoldingFileDataElementSequenceNumber,2,A7940,,,1.0
CPSHOLDING,CpsHoldingFileDataItemContextOne,10,A7942,,,1.0
CPSHOLDING,CpsHoldingFileDataItemContextTwo,10,A8300,,,1.0
CPSHOLDING,CpsHoldingFileDataItemValue,10,A7941,,,1.0
CPSHOLDING,HoldingFileNumber,10,,,,3.4
CPSHOLDINGER,ClinicianCode,10,A7520,,,3.1
CPSHOLDINGER,CpsDataElementTypeInternal,2,A7655A,,,3.1
CPSHOLDINGER,CpsHoldingFileCreationDate,12,A7939,Format CCYYMMDDHHMM,,3.1
CPSHOLDINGER,CpsHoldingFileErrorDataItemContextOne,10,A7942A,,,3.1
CPSHOLDINGER,CpsHoldingFileErrorDataItemContextTwo,10,A8300A,,,3.1
CPSHOLDINGER,CpsHoldingFileErrorStatus,1,A7945,,,3.1
CPSHOLDINGER,CpsHoldingFileErrorType,2,A7944,,,3.1
CPSHOLDINGER,CpsHoldingFilePatientCasenoteNumber,8,A7954,,,3.1
CPSHOLDINGER,CpsHoldingFilePatientDistrictNumber,8,A7955,,,3.1
CPSHOLDINGER,CpsHoldingFileStatus,1,A7938,,,3.1
CPSHOLDINGER,CpsHoldingFileTypeInternal,20,A7937A,,,3.1
CPSHOLDINGER,CpsUploadFileDataItemCollectDatestamp,12,A7924,Format CCYYMMDDHHMM,,3.1
CPSHOLDINGER,DataItemSequenceNo,2,A7946,,,3.4
CPSHOLDINGER,DataItemValue,10,A7941A,,,3.4
CPSHOLDINGER,ErrorNumber,2,A7943,,,3.4
CPSHOLDINGER,HoldingFileNumber,10,,,,3.4
CPSOPWLIST,ApptType,3,E4168,,,1.0
CPSOPWLIST,CancelReasonInt,1,A9557A,,,1.0
CPSOPWLIST,CategoryCode,3,E4171,,,1.0
CPSOPWLIST,Comment,55,E4170,,,1.0
CPSOPWLIST,DateApptReqd,7,E4167,,,1.0
CPSOPWLIST,DateApptReqdInt,6,E4167A,,,1.0
CPSOPWLIST,DateOnList,10,E4172,,,1.0
CPSOPWLIST,DateOnListInt,12,E4172A,Format CCYYMMDDHHMM,,1.0
CPSOPWLIST,EpisodeNumber,9,A0142,,,1.0
CPSOPWLIST,FirstPbLetterSent,10,C1601,FirstPbLetterSent,0,312
CPSOPWLIST,FirstPbReminderSent,10,C1604,FirstPbReminderSent,0,312
CPSOPWLIST,InternalPatientNumber,9,A0000,,,1.0
CPSOPWLIST,PbResponseDate,10,C1603,PbResponseDate,0,312
CPSOPWLIST,ReasonForRemoval,4,A0369,ReasonForRemoval,0,312
CPSOPWLIST,ReasonForRemovalDesc,30,A0369B,ReasonForRemovalDesc,0,312
CPSOPWLIST,RemovalComment,25,A0957,RemovalComment,0,312
CPSOPWLIST,RemovalDateTimeExt,16,A0373,RemovalDateTimeExt,0,312
CPSOPWLIST,RemovalDateTimeInt,12,A0373A,RemovalDateTimeInt,0,312
CPSOPWLIST,SecondPbReminderSent,10,C1605,SecondPbReminderSent,0,312
CPSOPWLIST,ShortNotice,3,A0630,ShortNotice,0,312
CPSOPWLIST,TransportCode,2,E4169,,,1.0
CPSOPWLIST,Urgency,1,A0950,,,1.0
CPSOPWLIST,WListCode,8,E4166,,,1.0
CPSOPWLIST,WLStatus,1,C0942,,0,4.0
CPSOPWLIST,WLStatusDesc,30,C0942A,,0,4.0
CPSTDCAREPLANMF,Applications,17,A7722,,0,4.0
CPSTDCAREPLANMF,MfRecStsInd,1,A0463,Logical Delete indicator,0,4.0
CPSTDCAREPLANMF,Modules,1,A7722A,,0,4.0
CPSTDCAREPLANMF,ScpCode,5,C8059,,0,4.0
CPSTDCAREPLANMF,SCPDesc,30,C8060,,0,4.0
CPSTDCAREPLANPROBLEMMF,ADLCode,5,C8040,,0,4.0
CPSTDCAREPLANPROBLEMMF,ADLDesc,30,C8041,,0,4.0
CPSTDCAREPLANPROBLEMMF,ProblemCode,5,C8044,,0,4.0
CPSTDCAREPLANPROBLEMMF,ProblemDesc,60,C8058,,0,4.0
CPSTDCAREPLANPROBLEMMF,ScpCode,5,,,0,4.0
CPSTDCAREPLANSGMF,ScpCode,5,,,0,4.0
CPSTDCAREPLANSGMF,ServiceGroup,4,A4685,,0,4.0
CPSTDCAREPLANSGMF,ServiceGroupDesc,20,B0664,,0,4.0
CPSUPLOAD,CpsFirstHoldFileNumberGendFromUploadFile,10,A7922,,,1.0
CPSUPLOAD,CpsLastHoldFileNumberGendFromUploadFile,10,A7922A,,,1.0
CPSUPLOAD,CpsUploadFileCreatedByUid,4,A7918,,,1.0
CPSUPLOAD,CpsUploadFileCreationDateTimeInternal,12,A7917A,Format CCYYMMDDHHMM,,1.0
CPSUPLOAD,CpsUploadFileDatawandSerialNumber,6,A7920,,,1.0
CPSUPLOAD,CpsUploadFileNumber,10,A7916,,,1.0
CPSUPLOAD,CpsUploadFileSource,76,A7919,,,1.0
CPSUPLOAD,CpsUploadFileStatusInternal,20,A7921A,,,1.0
CPTREATEPI,Description,30,C7074,,,1.0
CPTREATEPI,EndDate,10,A3045A,,,1.0
CPTREATEPI,EndDtInt,12,A7850A,Format CCYYMMDD,,1.0
CPTREATEPI,EpisodeNumber,9,A0142,,,1.0
CPTREATEPI,Id,3,C7075,,,1.0
CPTREATEPI,InternalPatientNumber,9,A0000,,,1.0
CPTREATEPI,StartDate,10,A3045,,,1.0
CPTREATEPI,StartDtInt,8,C7073A,Format CCYYMMDD,,1.0
CPTREATEPIDISCH,EndDate,10,A3045A,,,1.0
CPTREATEPIDISCH,EndDtInt,12,A7850A,Format CCYYMMDDHHMM,,1.0
CPTREATEPIDISCH,EpisodeNumber,9,A0142,,,1.0
CPTREATEPIDISCH,Id,3,C7075,,,1.0
CPTREATEPIDISCH,InternalPatientNumber,9,A0000,,,1.0
CPTREATEPIDISCH,Outcome,4,A7518,,,1.0
CPTREATEPIDISCH,ReasonDischarged,4,A7510,,,1.0
CRICAREPATDET,CcpAdvCarLevDays,3,R1188,CcpAdvCarLevDays,0,312
CRICAREPATDET,CcpAdvResLevDays,3,R1186,CcpAdvResLevDays,0,312
CRICAREPATDET,CcpBasCarLevDays,3,R1189,CcpBasCarLevDays,0,312
CRICAREPATDET,CcpBasResLevDays,3,R1187,CcpBasResLevDays,0,312
CRICAREPATDET,CcpCcLevel2Days,3,R1195,CcpCcLevel2Days,0,312
CRICAREPATDET,CcpCcLevel3Days,3,R1196,CcpCcLevel3Days,0,312
CRICAREPATDET,CcpCreaterevByuser,4,A2855,CcpCreaterevByuser,0,312
CRICAREPATDET,CcpCreaterevDtInt,12,A2856A,CcpCreaterevDtInt,0,312
CRICAREPATDET,CcpDerSupportDays,3,R1191,CcpDerSupportDays,0,312
CRICAREPATDET,CcpEndDate,16,A2853,CcpEndDate,0,312
CRICAREPATDET,CcpEndDtInt,12,A2853A,CcpEndDtInt,0,312
CRICAREPATDET,CcpLivSupportDays,3,R1194,CcpLivSupportDays,0,312
CRICAREPATDET,CcpLocalIdentifier,8,A2879,CcpLocalIdentifier,0,312
CRICAREPATDET,CcpLocation,4,A2847,CcpLocation,0,312
CRICAREPATDET,CcpNeuSupportDays,3,R1193,CcpNeuSupportDays,0,312
CRICAREPATDET,CcpRenSupportDays,3,R1190,CcpRenSupportDays,0,312
CRICAREPATDET,CcpStartDate,16,A2845,CcpStartDate,0,312
CRICAREPATDET,CcpStartDtInt,12,A2845A,CcpStartDtInt,0,312
CRICAREPATDET,CcpStartTime,10,A3045,CcpStartTime,0,312
CRICAREPATDET,CcpStatus,11,R1307,"COMPLETED-Completed,INCOMPLETE-Incomplete",0,312
CRICAREPATDET,CcpTreatmentFunc,4,A2849,CcpTreatmentFunc,0,312
CRICAREPATDET,CriticalCareLevel,2,R8288,PC83,0,PC83
CRICAREPATDET,EpisodeNumber,9,A0142,EpisodeNumber,0,312
CRICAREPATDET,InternalPatientNumber,9,A0000,InternalPatientNumber,0,312
CRICAREPATDET,NoofSupportSystems,1,R2314,Critical Care No of Support Systems,0,4.1
CRICAREPATDET,OrganSystemSupported,2,R8287,PC83,0,PC83
CRICAREPATDET,PlannedAcpPeriod,3,A2850,PlannedAcpPeriod,0,312
CRIDMF,CrnCancerRegistrationIdentifierTypeInternal,1,A8353A,,,1.0
CRIDMF,HaCode,3,A8358,,,1.0
CRIDMF,RegistrationYear,2,A8355,,,1.0
CRIDMF,RegistryCentreCode,4,A8354A,,,1.0
CRIDMF,SeqNo,30,F1133,,,1.0
CRIDMF,SerialNumberStart,6,A8356,,,1.0
CRIDMF,SerialNumberStart_1,6,A8407,,,1.0
CRIDMF,SourceCode,3,A8359,,,1.0
CRITICALCAREACTYDTPAED,CcpActivityDate,10,R2229,CCP Activity Date,0,PC31
CRITICALCAREACTYDTPAED,CcpActivityDtInt,12,R2229A,CCP Activity Date Int,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy1,2,R2261,CCP Activity Code 1,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy10,2,R2270,CCP Activity Code  10,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy11,2,R2271,CCP Activity Code 11,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy12,2,R2272,CCP Activity Code 12,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy13,2,R2273,CCP Activity Code 13,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy14,2,R2274,CCP Activity Code 14,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy15,2,R2275,CCP Activity Code 15,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy16,2,R2276,CCP Activity Code 16,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy17,2,R2277,CCP Activity Code 17,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy18,2,R2278,CCP Activity Code 18,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy19,2,R2279,CCP Activity Code 19,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy2,2,R2256,CCP Activity Code 2,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy20,2,R2280,CCP Activity Code 20,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy3,2,R2263,CCP Activity Code 3,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy4,2,R2264,CCP Activity Code 4,0,PC31
CRITICALCAREACTYDTPAED,CcpActyDtActy5,2,R2265,CCP Activity Code 5,0,PC31
