target_table,target_field,mapping_class,primary_source_table,primary_source_field,mapping_rule,confidence,notes
LOAD_PMICONTACTS,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICONTACTS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICONTACTS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMICONTACTS,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,contact_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMICONTACTS.contact_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMICONTACTS,relationship,DIRECT_SOURCE,PATDATA,Relationship,PATDATA.Relationship -> LOAD_PMICONTACTS.relationship,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,parental_responsibility,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.parental_responsibility,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,title,DIRECT_SOURCE,PATDATA,Title,PATDATA.Title -> LOAD_PMICONTACTS.title,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,name_1,DIRECT_SOURCE,PATDATA,PreviousSurname1,PATDATA.PreviousSurname1 -> LOAD_PMICONTACTS.name_1,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,name_family,DIRECT_SOURCE,CONSMAST,Name,CONSMAST.Name -> LOAD_PMICONTACTS.name_family,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,address_1,DIRECT_SOURCE,AEATYPEINC,EdEstAddress1,AEATYPEINC.EdEstAddress1 -> LOAD_PMICONTACTS.address_1,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,address_2,DIRECT_SOURCE,AEATYPEINC,EdEstAddress2,AEATYPEINC.EdEstAddress2 -> LOAD_PMICONTACTS.address_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,address_3,DIRECT_SOURCE,AEATYPEINC,EdEstAddress3,AEATYPEINC.EdEstAddress3 -> LOAD_PMICONTACTS.address_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,address_4,DIRECT_SOURCE,AEATYPEINC,EdEstAddress4,AEATYPEINC.EdEstAddress4 -> LOAD_PMICONTACTS.address_4,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,post_code,LOOKUP_TRANSLATION,PATDATA,NoKPostCode,PATDATA.NoKPostCode -> LOAD_PMICONTACTS.post_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMICONTACTS,country_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMICONTACTS.country_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMICONTACTS,phone_1,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.phone_1,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,phone_2,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.phone_2,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,phone_3,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.phone_3,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,comments,DERIVED,PATDATA,Comments,PATDATA.Comments -> LOAD_PMICONTACTS.comments,HIGH,Derived/constructed field from source clinical context.
LOAD_PMICONTACTS,applies_start,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.applies_start,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMICONTACTS,applies_end,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMICONTACTS.applies_end,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIGPAUDIT,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIGPAUDIT,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIGPAUDIT,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIGPAUDIT,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIGPAUDIT,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIGPAUDIT.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIGPAUDIT,gp_national_code,LOOKUP_TRANSLATION,PATDATA,GpCode,PATDATA.GpCode -> LOAD_PMIGPAUDIT.gp_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMIGPAUDIT,practice_national_code,LOOKUP_TRANSLATION,GPHISTORY,Practice,GPHISTORY.Practice -> LOAD_PMIGPAUDIT.practice_national_code,HIGH,Code/value translation required against PAS code sets.
LOAD_PMIIDS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIIDS,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIIDS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIIDS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMIIDS,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMIIDS.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIIDS,additional_id_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_PMIIDS.additional_id_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMIIDS,additional_id,DIRECT_SOURCE,CPFCLINEFFDATA,Id,CPFCLINEFFDATA.Id -> LOAD_PMIIDS.additional_id,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMIIDS,volume,DIRECT_SOURCE,CVCNTRCT,VolumeCeiling,CVCNTRCT.VolumeCeiling -> LOAD_PMIIDS.volume,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMISTAFFWARNINGS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMISTAFFWARNINGS,loadpmi_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMISTAFFWARNINGS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMISTAFFWARNINGS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_PMISTAFFWARNINGS,main_crnload_pmi,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMISTAFFWARNINGS.main_crnload_pmi,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMISTAFFWARNINGS,warning_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_PMISTAFFWARNINGS.warning_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_PMISTAFFWARNINGS,warning_comment,DIRECT_SOURCE,ADMITDISCH,Comment,ADMITDISCH.Comment -> LOAD_PMISTAFFWARNINGS.warning_comment,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMISTAFFWARNINGS,applies_start,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMISTAFFWARNINGS.applies_start,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_PMISTAFFWARNINGS,applies_end,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_PMISTAFFWARNINGS.applies_end,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,pathway_end_event,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_REFERRALS.pathway_end_event,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,pathway_specialty,LOOKUP_TRANSLATION,OPREFERRAL,Specialty,OPREFERRAL.Specialty -> LOAD_REFERRALS.pathway_specialty,HIGH,Code/value translation required against PAS code sets.
LOAD_REFERRALS,pathway_status,LOOKUP_TRANSLATION,CASENOTEDETS,Status,CASENOTEDETS.Status -> LOAD_REFERRALS.pathway_status,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,pathway_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_REFERRALS.pathway_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_REFERRALS,loadrttpwy_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_REFERRALS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_REFERRALS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_REFERRALS,main_crn_type,LOOKUP_TRANSLATION,CONTR,CidType,CONTR.CidType -> LOAD_REFERRALS.main_crn_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,main_crn,DIRECT_SOURCE,OPREFERRAL,InternalPatientNumber,OPREFERRAL.InternalPatientNumber -> LOAD_REFERRALS.main_crn,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,patient_category,DIRECT_SOURCE,OPREFERRAL,Category,OPREFERRAL.Category -> LOAD_REFERRALS.patient_category,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,first_seen,DIRECT_SOURCE,CANCERSUMMARY,DateFirstSeen,CANCERSUMMARY.DateFirstSeen -> LOAD_REFERRALS.first_seen,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,override_wait_reset_date,DIRECT_SOURCE,CPFCLINEFFDATA,Id,CPFCLINEFFDATA.Id -> LOAD_REFERRALS.override_wait_reset_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_new_followup_flag,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_REFERRALS.ref_new_followup_flag,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_date,DIRECT_SOURCE,CANCERSUMMARY,DecToRefDate,CANCERSUMMARY.DecToRefDate -> LOAD_REFERRALS.ref_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_received_date,DIRECT_SOURCE,OPREFERRAL,ReferralDate,OPREFERRAL.ReferralDate -> LOAD_REFERRALS.ref_received_date,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_source,DIRECT_SOURCE,CPSGREFERRAL,Source,CPSGREFERRAL.Source -> LOAD_REFERRALS.ref_source,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_gp_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_REFERRALS.ref_gp_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_practice_code,LOOKUP_TRANSLATION,OPA,PracticeCode,OPA.PracticeCode -> LOAD_REFERRALS.ref_practice_code,HIGH,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_practice_postcode,LOOKUP_TRANSLATION,OPA,Postcode,OPA.Postcode -> LOAD_REFERRALS.ref_practice_postcode,HIGH,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_urgency,LOOKUP_TRANSLATION,WLCURRENT,Urgency,WLCURRENT.Urgency -> LOAD_REFERRALS.ref_urgency,HIGH,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_REFERRALS.ref_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_reason,LOOKUP_TRANSLATION,CPREFDISCH,Reason,CPREFDISCH.Reason -> LOAD_REFERRALS.ref_reason,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_specialty,LOOKUP_TRANSLATION,OPREFERRAL,Specialty,OPREFERRAL.Specialty -> LOAD_REFERRALS.ref_specialty,HIGH,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_team,DIRECT_SOURCE,CPCLINACTIVITY,Team,CPCLINACTIVITY.Team -> LOAD_REFERRALS.ref_team,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_consultant,DIRECT_SOURCE,OPA,RefConsultant,OPA.RefConsultant -> LOAD_REFERRALS.ref_consultant,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ref_outcome,LOOKUP_TRANSLATION,AEDIARY,Outcome,AEDIARY.Outcome -> LOAD_REFERRALS.ref_outcome,MEDIUM,Code/value translation required against PAS code sets.
LOAD_REFERRALS,ref_discharge_date,DIRECT_SOURCE,ADMITDISCH,DischargeDate,ADMITDISCH.DischargeDate -> LOAD_REFERRALS.ref_discharge_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,ged_date,DIRECT_SOURCE,CPSCPADLPROBGOAL,G,CPSCPADLPROBGOAL.G -> LOAD_REFERRALS.ged_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_REFERRALS,encounter_type,LOOKUP_TRANSLATION,CONTR,Type,CONTR.Type -> LOAD_REFERRALS.encounter_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_EVENTS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_EVENTS,loadrttprd_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_EVENTS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_EVENTS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_EVENTS,event_date,DIRECT_SOURCE,OPREFERRAL,StatusDT,OPREFERRAL.StatusDT -> LOAD_RTT_EVENTS.event_date,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_EVENTS,event_action_code,LOOKUP_TRANSLATION,OPREFERRAL,CurrentStatus,OPREFERRAL.CurrentStatus -> LOAD_RTT_EVENTS.event_action_code,HIGH,Code/value translation required against PAS code sets.
LOAD_RTT_EVENTS,event_reason_code,LOOKUP_TRANSLATION,OPREFERRAL,ReasonForRef,OPREFERRAL.ReasonForRef -> LOAD_RTT_EVENTS.event_reason_code,HIGH,Code/value translation required against PAS code sets.
LOAD_RTT_EVENTS,rtt_status,LOOKUP_TRANSLATION,CASENOTEDETS,Status,CASENOTEDETS.Status -> LOAD_RTT_EVENTS.rtt_status,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_EVENTS,event_text,DERIVED,,,Compose from event action/reason and source status timeline.,HIGH,Narrative field synthesis.
LOAD_RTT_EVENTS,must,OUT_OF_SCOPE,,,Exclude: parse artefact field from non-authoritative PDF conversion.,HIGH,
LOAD_RTT_EVENTS,before,OUT_OF_SCOPE,,,Exclude: parse artefact field from non-authoritative PDF conversion.,HIGH,
LOAD_RTT_EVENTS,ranges,OUT_OF_SCOPE,,,Exclude: parse artefact field from non-authoritative PDF conversion.,HIGH,
LOAD_RTT_PATHWAYS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PATHWAYS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PATHWAYS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PATHWAYS,main_crn_type,LOOKUP_TRANSLATION,CONTR,CidType,CONTR.CidType -> LOAD_RTT_PATHWAYS.main_crn_type,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_PATHWAYS,main_crn,DIRECT_SOURCE,OPREFERRAL,InternalPatientNumber,OPREFERRAL.InternalPatientNumber -> LOAD_RTT_PATHWAYS.main_crn,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PATHWAYS,pathway_id,DIRECT_SOURCE,CPFCLINEFFDATA,Id,CPFCLINEFFDATA.Id -> LOAD_RTT_PATHWAYS.pathway_id,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PATHWAYS,ubrn,DERIVED,,,Derive synthetic UBRN where absent in legacy source.,HIGH,Temporary synthetic ID policy.
LOAD_RTT_PATHWAYS,pathway_start_date,DIRECT_SOURCE,CONSWARDSTAY,StartDate,CONSWARDSTAY.StartDate -> LOAD_RTT_PATHWAYS.pathway_start_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PATHWAYS,pathway_end_date,DIRECT_SOURCE,CONSWARDSTAY,EndDate,CONSWARDSTAY.EndDate -> LOAD_RTT_PATHWAYS.pathway_end_date,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PATHWAYS,description,DIRECT_SOURCE,OPREFERRAL,CurrentStatusDescription,OPREFERRAL.CurrentStatusDescription -> LOAD_RTT_PATHWAYS.description,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PATHWAYS,pathway_coded_desc_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_RTT_PATHWAYS.pathway_coded_desc_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_PERIODS,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PERIODS,loadrttpwy_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PERIODS,loadref_record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PERIODS,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PERIODS,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_RTT_PERIODS,clock_start,DERIVED,,,Derive from referral/period start date precedence rules.,HIGH,Clock policy derivation.
LOAD_RTT_PERIODS,start_event_reason_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_RTT_PERIODS.start_event_reason_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_PERIODS,clock_stop,DIRECT_SOURCE,CPSCPADLPROB,P,CPSCPADLPROB.P -> LOAD_RTT_PERIODS.clock_stop,MEDIUM,Direct field transfer from source with datatype/format normalization.
LOAD_RTT_PERIODS,stop_event_reason_code,LOOKUP_TRANSLATION,AEACCBY,Code,AEACCBY.Code -> LOAD_RTT_PERIODS.stop_event_reason_code,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_PERIODS,breach_reason_code,LOOKUP_TRANSLATION,WLCURRENT,WlBreachReasonCode,WLCURRENT.WlBreachReasonCode -> LOAD_RTT_PERIODS.breach_reason_code,HIGH,Code/value translation required against PAS code sets.
LOAD_RTT_PERIODS,breach_reason_text,LOOKUP_TRANSLATION,CPREFDISCH,Reason,CPREFDISCH.Reason -> LOAD_RTT_PERIODS.breach_reason_text,MEDIUM,Code/value translation required against PAS code sets.
LOAD_RTT_PERIODS,referral_as_start_encountery,DIRECT_SOURCE,WLCURRENT,Referral,WLCURRENT.Referral -> LOAD_RTT_PERIODS.referral_as_start_encountery,HIGH,Direct field transfer from source with datatype/format normalization.
LOAD_SITES,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_SITES,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_SITES,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_SITES,provider_prefix,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,site_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,site_description,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,site_link_applies_start,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,site_link_applies_end,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,address_1,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,address_2,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,address_3,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,address_4,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,post_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,phone_1,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,phone_2,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,email,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,applies_start,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_SITES,applies_end,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,record_number,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_STAFF,system_code,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_STAFF,external_system_id,SURROGATE_ETL,,,Generate during ETL sequencing and key orchestration.,HIGH,
LOAD_STAFF,user_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,first_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,middle_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,family_name,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,acters,OUT_OF_SCOPE,,,Exclude: parse artefact field from non-authoritative PDF conversion.,HIGH,
LOAD_STAFF,job_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,password,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,psswd_life_months,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,psswd_expiry_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,language_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,staff_id,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_parts_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_tools_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_labour_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,employee_flag,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_stock_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,staff_security_level,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,phone_no,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,extension_no,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_login_entity,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,eoasis_user,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,allow_logon,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,default_executable,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,gp_national_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,type_of_user,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,login_from_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,login_to_date,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,practice_national_code,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,email_address,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,can_log_support_calls,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,ask_review_warnings,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,from_time,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,to_time,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,mon_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,tue_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,wed_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,thu_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,fri_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,sat_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
LOAD_STAFF,sun_allowed,REFERENCE_MASTER_FEED,,,Populate from operational master/reference datasets (not patient transaction extract).,HIGH,
